date,time,constant,position,expected,received
Nov-27-2024,15:10:55,Phi,1966,0,9
Nov-27-2024,15:11:43,Phi,1998,7,8
Nov-27-2024,15:11:44,Phi,1999,1,6
Nov-27-2024,15:11:44,Phi,1999,1,5
Nov-27-2024,15:11:44,Phi,1999,1,5
Nov-27-2024,15:11:51,Phi,2005,1,9
Nov-27-2024,15:11:51,Phi,2005,1,3
Nov-27-2024,15:11:51,Phi,2005,1,7
Nov-27-2024,15:12:19,Phi,2038,0,5
Nov-27-2024,15:12:27,Phi,2047,6,0
Nov-27-2024,15:12:30,Phi,2048,1,0
Nov-27-2024,15:12:55,Phi,2053,0,7
Nov-27-2024,15:14:02,Phi,2122,1,9
Nov-27-2024,15:14:02,Phi,2122,1,2
Nov-27-2024,15:14:03,Phi,2124,4,3
Nov-27-2024,15:14:13,Phi,2137,9,3
Nov-27-2024,15:14:13,Phi,2137,9,2
Nov-27-2024,15:14:20,Phi,2143,7,0
Nov-27-2024,15:14:21,Phi,2143,7,2
Nov-27-2024,15:14:35,Phi,2162,8,9
Nov-27-2024,15:14:35,Phi,2162,8,2
Nov-27-2024,15:14:37,Phi,2162,8,5
Nov-27-2024,15:14:37,Phi,2162,8,9
Nov-27-2024,15:14:40,Phi,2164,4,0
Nov-27-2024,15:14:41,Phi,2164,4,0
Nov-27-2024,15:14:42,Phi,2164,4,1
Nov-27-2024,15:14:43,Phi,2164,4,8
Nov-27-2024,15:14:43,Phi,2164,4,7
Nov-27-2024,15:15:16,Phi,2179,4,6
Nov-27-2024,15:15:16,Phi,2179,4,0
Nov-27-2024,15:15:20,Phi,2179,4,2
Nov-27-2024,15:15:22,Phi,2179,4,5
Nov-27-2024,15:16:08,Phi,2218,7,8
Nov-27-2024,15:16:09,Phi,2218,7,1
Nov-27-2024,15:16:25,Phi,2236,2,0
Nov-27-2024,15:16:32,Phi,2243,1,7
Nov-27-2024,15:16:35,Phi,2244,7,1
Nov-27-2024,15:16:36,Phi,2244,7,8
Nov-27-2024,15:16:42,Phi,2247,2,1
Nov-27-2024,15:16:55,Phi,2258,9,0
Nov-27-2024,15:16:55,Phi,2258,9,1
Nov-27-2024,15:17:35,Phi,2276,7,3
Nov-27-2024,15:17:39,Phi,2278,1,3
Nov-27-2024,15:17:39,Phi,2278,1,2
Nov-27-2024,15:17:59,Phi,2290,8,1
Nov-27-2024,15:18:13,Phi,2306,3,2
Nov-27-2024,15:18:13,Phi,2306,3,8
Nov-27-2024,15:19:40,Phi,2347,7,2
Nov-27-2024,15:19:40,Phi,2347,7,2
Nov-27-2024,15:19:50,Phi,2357,3,4
Nov-27-2024,15:23:06,Phi,2422,0,5
Nov-27-2024,15:23:36,Phi,2431,9,5
Nov-27-2024,15:23:42,Phi,2434,1,3
Nov-27-2024,15:24:12,Phi,2446,5,3
Nov-27-2024,15:24:13,Phi,2446,5,9
Nov-27-2024,15:24:36,Phi,2459,7,3
Nov-27-2024,15:24:37,Phi,2459,7,1
Nov-27-2024,15:24:38,Phi,2459,7,3
Nov-27-2024,15:24:38,Phi,2459,7,1
Nov-27-2024,15:24:43,Phi,2459,7,3
Nov-27-2024,15:24:55,Phi,2467,7,0
Nov-27-2024,15:25:04,Phi,2473,5,2
Nov-27-2024,15:25:14,Phi,2476,5,4
Nov-27-2024,15:25:14,Phi,2476,5,4
Nov-27-2024,15:25:26,Phi,2482,2,8
Nov-27-2024,15:25:28,Phi,2483,8,6
Nov-27-2024,15:25:37,Phi,2491,4,2
Nov-27-2024,15:25:37,Phi,2491,4,2
Nov-27-2024,15:25:37,Phi,2491,4,3
Nov-27-2024,15:25:52,Phi,2500,5,1
Nov-27-2024,15:25:52,Phi,2500,5,4
Nov-27-2024,15:25:52,Phi,2500,5,1
Nov-27-2024,15:26:05,Phi,2512,1,7
Nov-27-2024,15:26:05,Phi,2512,1,4
Nov-27-2024,15:26:05,Phi,2512,1,8
Nov-27-2024,15:26:39,Phi,2542,8,1
Nov-27-2024,15:26:39,Phi,2542,8,9
Nov-27-2024,15:26:44,Phi,2547,0,2
Nov-27-2024,15:27:10,Phi,2558,3,5
Nov-27-2024,15:28:03,Phi,2566,6,1
Nov-27-2024,15:28:04,Phi,2566,6,8
Nov-27-2024,15:28:46,Phi,2587,2,1
Nov-27-2024,15:28:56,Phi,2596,5,8
Nov-27-2024,15:28:56,Phi,2596,5,3
Nov-27-2024,15:28:58,Phi,2596,5,9
Nov-27-2024,15:29:01,Phi,2596,5,8
Nov-27-2024,15:29:16,Phi,2616,7,9
Nov-27-2024,15:29:44,Phi,2638,7,3
Nov-27-2024,15:30:38,Phi,2674,8,9
Nov-27-2024,15:31:00,Phi,2677,4,0
Nov-27-2024,15:31:02,Phi,2678,6,7
Nov-27-2024,15:31:10,Phi,2683,5,0
Nov-27-2024,15:31:10,Phi,2683,5,4
Nov-27-2024,15:31:10,Phi,2683,5,9
Nov-27-2024,15:31:12,Phi,2683,5,4
Nov-27-2024,15:31:12,Phi,2683,5,7
Nov-27-2024,15:31:21,Phi,2686,7,2
Nov-27-2024,15:31:56,Phi,2714,3,1
Nov-27-2024,15:31:56,Phi,2714,3,0
Nov-27-2024,15:31:59,Phi,2715,1,2
Nov-27-2024,15:32:00,Phi,2715,1,5
Nov-27-2024,15:33:31,Phi,2753,1,4
Nov-27-2024,15:33:31,Phi,2753,1,3
Nov-27-2024,15:33:51,Phi,2764,9,3
Nov-27-2024,15:33:51,Phi,2764,9,4
Nov-27-2024,15:34:05,Phi,2770,2,7
Nov-27-2024,15:34:56,Phi,2796,1,5
Nov-27-2024,15:36:25,Phi,2818,2,8
Nov-27-2024,15:36:25,Phi,2818,2,7
Nov-27-2024,15:36:29,Phi,2818,2,0
Nov-27-2024,15:36:36,Phi,2824,6,0
Nov-27-2024,15:36:36,Phi,2824,6,4
Nov-27-2024,15:36:52,Phi,2840,9,0
Nov-27-2024,15:36:53,Phi,2840,9,2
Nov-27-2024,15:36:56,Phi,2845,3,7
Nov-27-2024,15:36:56,Phi,2845,3,5
Nov-27-2024,15:36:56,Phi,2845,3,9
Nov-27-2024,15:37:05,Phi,2862,4,3
Nov-27-2024,15:37:46,Phi,2914,1,3
Nov-27-2024,15:37:46,Phi,2914,1,4
Nov-27-2024,15:37:47,Phi,2914,1,5
Nov-27-2024,15:38:20,Phi,2942,4,1
Nov-27-2024,15:38:20,Phi,2942,4,8
Nov-27-2024,15:39:19,Phi,3019,3,9
Nov-27-2024,15:39:20,Phi,3019,3,5
Nov-27-2024,15:40:40,Phi,3067,9,6
Nov-27-2024,15:40:42,Phi,3067,9,7
Nov-27-2024,15:40:57,Phi,3074,0,9
Nov-27-2024,15:40:57,Phi,3074,0,6
Nov-27-2024,15:41:23,Phi,3079,9,7
Nov-27-2024,15:41:33,Phi,3084,9,8
Nov-27-2024,15:42:22,Phi,3103,4,8
Nov-27-2024,15:42:28,Phi,3109,8,3
Nov-27-2024,15:42:28,Phi,3109,8,4
Nov-27-2024,15:42:28,Phi,3109,8,6
Nov-27-2024,15:42:33,Phi,3112,9,8
Nov-27-2024,15:42:34,Phi,3112,9,0
Nov-27-2024,15:43:25,Phi,3146,5,0
Nov-27-2024,15:43:26,Phi,3147,0,5
Nov-27-2024,15:44:04,Phi,3196,0,1
Nov-27-2024,15:44:04,Phi,3196,0,7
Nov-27-2024,15:44:05,Phi,3196,0,3
Nov-27-2024,15:44:12,Phi,3204,8,7
Nov-27-2024,15:46:11,Phi,3246,1,2
Nov-27-2024,15:47:27,Phi,3247,8,9
Nov-27-2024,15:47:27,Phi,3247,8,7
Nov-27-2024,15:47:34,Phi,3254,6,0
Nov-27-2024,15:47:34,Phi,3254,6,3
Nov-27-2024,15:47:50,Phi,3270,7,9
Nov-27-2024,15:48:43,Phi,3310,4,5
Nov-27-2024,15:48:43,Phi,3310,4,5
Nov-27-2024,15:48:50,Phi,3315,8,4
Nov-27-2024,15:48:59,Phi,3316,3,1
Nov-27-2024,15:49:21,Phi,3331,5,0
Nov-27-2024,15:49:21,Phi,3331,5,6
Nov-28-2024,22:04:31,Phi,3343,2,1
Nov-28-2024,22:04:31,Phi,3343,2,1
Nov-28-2024,22:05:46,Phi,3429,4,3
Nov-28-2024,22:06:13,Phi,3454,2,9
Nov-28-2024,22:06:14,Phi,3454,2,5
Nov-28-2024,22:06:38,Phi,3484,3,4
Nov-28-2024,22:06:39,Phi,3485,7,6
Nov-28-2024,22:07:21,Phi,3504,0,9
Nov-28-2024,22:07:56,Phi,3544,4,5
Nov-28-2024,22:07:56,Phi,3544,4,3
Nov-28-2024,22:08:17,Phi,3557,1,3
Nov-28-2024,22:09:04,Phi,3601,8,7
Nov-28-2024,22:09:15,Phi,3605,4,6
Nov-28-2024,22:09:15,Phi,3605,4,7
Nov-28-2024,22:10:10,Phi,3607,8,5
Nov-28-2024,22:10:12,Phi,3607,8,3
Nov-28-2024,22:10:27,Phi,3619,9,8
Nov-28-2024,22:11:05,Phi,3661,2,3
Nov-28-2024,22:11:06,Phi,3662,4,9
Nov-28-2024,22:11:09,Phi,3663,0,9
Nov-28-2024,22:12:49,Phi,3762,6,2
Nov-28-2024,22:15:41,Phi,3906,3,2
Nov-28-2024,22:15:59,Phi,3928,9,1
Nov-28-2024,22:15:59,Phi,3928,9,7
Nov-28-2024,22:17:55,Phi,4007,9,5
Nov-28-2024,22:17:55,Phi,4007,9,6
Nov-28-2024,22:27:25,Phi,4017,0,8
Nov-28-2024,22:27:27,Phi,4017,0,8
Nov-28-2024,22:27:30,Phi,4017,0,6
Nov-28-2024,22:27:33,Phi,4017,0,3
Nov-28-2024,22:27:33,Phi,4017,0,5
Nov-28-2024,22:27:34,Phi,4017,0,6
Nov-28-2024,22:28:29,Phi,4051,3,4
Nov-28-2024,22:28:40,Phi,4054,6,2
Nov-28-2024,22:28:40,Phi,4054,6,1
Nov-28-2024,22:28:57,Phi,4068,4,3
Nov-28-2024,22:30:35,Phi,4124,0,6
Nov-28-2024,22:30:35,Phi,4124,0,3
Nov-28-2024,22:31:00,Phi,4150,8,1
Nov-28-2024,22:31:00,Phi,4150,8,1
Nov-28-2024,22:31:06,Phi,4154,6,4
Nov-28-2024,22:31:06,Phi,4154,6,5
Nov-28-2024,22:31:10,Phi,4155,0,8
Nov-28-2024,22:34:29,Phi,4282,8,9
Nov-28-2024,22:34:29,Phi,4282,8,5
Nov-28-2024,22:34:56,Phi,4312,1,2
Nov-28-2024,22:35:01,Phi,4320,8,3
Nov-28-2024,22:35:59,Phi,4371,8,6
Nov-28-2024,22:35:59,Phi,4371,8,0
Nov-28-2024,22:36:01,Phi,4371,8,6
Nov-28-2024,22:36:04,Phi,4373,7,9
Nov-28-2024,22:36:34,Phi,4387,5,4
Nov-28-2024,22:36:35,Phi,4388,4,2
Nov-28-2024,22:37:21,Phi,4420,2,1
Nov-28-2024,22:37:21,Phi,4420,2,9
Nov-28-2024,22:37:21,Phi,4420,2,1
Nov-28-2024,22:38:10,Phi,4493,6,3
Nov-28-2024,22:39:13,Phi,4564,2,1
Nov-28-2024,22:39:14,Phi,4566,3,4
Nov-28-2024,22:39:16,Phi,4567,5,3
Nov-28-2024,22:39:16,Phi,4567,5,9
Nov-28-2024,22:39:17,Phi,4567,5,4
Nov-28-2024,22:39:25,Phi,4576,0,6
Nov-28-2024,22:39:25,Phi,4576,0,3
Nov-28-2024,22:39:25,Phi,4576,0,9
Nov-28-2024,22:39:31,Phi,4580,7,9
Nov-28-2024,22:39:31,Phi,4580,7,1
Nov-28-2024,22:39:55,Phi,4610,0,8
Nov-28-2024,22:40:05,Phi,4621,5,9
Nov-28-2024,22:40:05,Phi,4621,5,3
Nov-28-2024,22:40:05,Phi,4621,5,6
Nov-28-2024,22:40:35,Phi,4663,4,1
Nov-28-2024,22:40:35,Phi,4663,4,3
Nov-28-2024,22:40:57,Phi,4681,3,7
Nov-28-2024,22:41:19,Phi,4691,4,2
Nov-28-2024,22:41:19,Phi,4691,4,8
Nov-28-2024,22:41:20,Phi,4691,4,2
Nov-28-2024,22:41:40,Phi,4705,8,5
Nov-28-2024,22:41:41,Phi,4705,8,5
Nov-28-2024,22:41:41,Phi,4705,8,2
Nov-28-2024,22:41:56,Phi,4711,9,4
Nov-28-2024,22:41:56,Phi,4711,9,8
Nov-28-2024,22:41:59,Phi,4711,9,0
Nov-28-2024,22:41:59,Phi,4711,9,0
Nov-28-2024,22:41:59,Phi,4711,9,7
Nov-28-2024,22:42:12,Phi,4718,8,7
Nov-28-2024,22:42:12,Phi,4718,8,6
Nov-28-2024,22:42:12,Phi,4718,8,5
Nov-28-2024,22:42:12,Phi,4718,8,7
Nov-28-2024,22:43:03,Phi,4750,8,5
Nov-28-2024,22:43:04,Phi,4750,8,1
Nov-28-2024,22:43:04,Phi,4750,8,2
Nov-28-2024,22:44:16,Phi,4786,3,0
Nov-28-2024,22:45:00,Phi,4825,6,7
Nov-28-2024,22:45:52,Phi,4839,3,8
Nov-28-2024,22:46:25,Phi,4854,4,3
Nov-28-2024,22:46:43,Phi,4861,6,5
Nov-28-2024,22:46:43,Phi,4861,6,1
Nov-28-2024,22:46:43,Phi,4861,6,0
Nov-28-2024,22:46:46,Phi,4861,6,5
Nov-28-2024,22:47:31,Phi,4907,5,6
Nov-28-2024,22:47:31,Phi,4907,5,7
Nov-28-2024,22:47:34,Phi,4907,5,4
Nov-28-2024,22:47:35,Phi,4907,5,1
Nov-28-2024,22:47:35,Phi,4907,5,2
Nov-28-2024,22:48:16,Phi,4933,4,8
Nov-28-2024,22:49:53,Phi,4981,6,8
Nov-28-2024,22:49:53,Phi,4981,6,0
Nov-28-2024,22:50:00,Phi,4984,0,1
Nov-28-2024,22:50:00,Phi,4984,0,8
Nov-28-2024,22:50:01,Phi,4984,0,1
Nov-28-2024,22:50:11,Phi,4999,5,4
Nov-29-2024,15:29:12,Phi,17,4,5
Nov-29-2024,15:30:41,Phi,25,8,2
Nov-29-2024,15:30:41,Phi,25,8,9
Nov-29-2024,15:30:41,Phi,25,8,3
Nov-29-2024,15:30:58,Phi,28,3,6
Nov-29-2024,15:30:58,Phi,29,6,8
Nov-29-2024,15:31:14,Phi,52,8,6
Nov-29-2024,15:31:39,Phi,93,9,3
Nov-29-2024,15:32:38,Phi,174,2,5
Nov-29-2024,15:33:26,Phi,241,5,8
Nov-29-2024,15:33:26,Phi,241,5,4
Nov-29-2024,15:34:15,Phi,322,9,7
Nov-29-2024,15:34:15,Phi,322,9,5
Nov-29-2024,15:34:50,Phi,360,6,0
Nov-29-2024,15:35:21,Phi,402,4,5
Nov-29-2024,15:36:23,Phi,473,6,4
Nov-29-2024,15:38:00,Phi,606,8,7
Nov-29-2024,15:38:12,Phi,616,0,7
Nov-29-2024,15:38:12,Phi,616,0,7
Nov-29-2024,15:38:12,Phi,616,0,1
Nov-29-2024,15:39:15,Phi,664,2,3
Nov-29-2024,15:39:15,Phi,664,2,5
Nov-29-2024,15:39:16,Phi,665,0,9
Nov-29-2024,15:40:25,Phi,742,2,7
Nov-29-2024,15:40:25,Phi,742,2,8
Nov-29-2024,15:40:48,Phi,750,6,7
Nov-29-2024,15:41:02,Phi,766,9,0
Nov-29-2024,15:41:14,Phi,783,4,0
Nov-29-2024,15:41:19,Phi,791,2,7
Nov-29-2024,15:41:29,Phi,798,1,2
Nov-29-2024,15:42:24,Phi,835,1,5
Nov-29-2024,15:42:54,Phi,861,1,2
Nov-29-2024,15:43:31,Phi,922,6,5
Nov-29-2024,15:43:33,Phi,924,0,3
Nov-29-2024,15:43:49,Phi,940,5,9
Nov-29-2024,15:43:49,Phi,940,5,9
Nov-29-2024,15:43:49,Phi,940,5,6
Nov-29-2024,15:43:51,Phi,942,4,3
Nov-29-2024,15:44:10,Phi,954,1,3
Nov-29-2024,15:45:17,Phi,1025,6,5
Nov-29-2024,15:46:17,Phi,1051,5,2
Nov-29-2024,15:46:39,Phi,1059,9,4
Nov-29-2024,15:46:40,Phi,1059,9,4
Nov-29-2024,15:47:13,Phi,1101,6,3
Nov-29-2024,15:47:29,Phi,1114,4,6
Nov-29-2024,15:47:37,Phi,1114,4,6
Nov-29-2024,15:47:42,Phi,1115,6,0
Nov-29-2024,15:48:30,Phi,1150,4,3
Nov-29-2024,15:48:30,Phi,1150,4,6
Nov-29-2024,15:48:32,Phi,1152,3,4
Nov-29-2024,15:48:52,Phi,1159,3,7
Nov-29-2024,15:48:52,Phi,1159,3,7
Nov-29-2024,15:48:53,Phi,1159,3,8
Nov-29-2024,15:49:06,Phi,1174,9,8
Nov-29-2024,15:49:06,Phi,1174,9,1
Nov-29-2024,15:49:07,Phi,1174,9,8
Nov-29-2024,15:49:36,Phi,1207,9,4
Nov-29-2024,15:49:36,Phi,1208,7,4
Nov-29-2024,15:49:55,Phi,1236,8,7
Nov-29-2024,15:51:58,Phi,1387,9,4
Nov-29-2024,15:51:58,Phi,1387,9,4
Nov-29-2024,15:51:58,Phi,1387,9,5
Nov-29-2024,15:54:52,Phi,1557,7,3
Nov-29-2024,15:55:08,Phi,1578,6,7
Nov-29-2024,15:55:11,Phi,1584,5,6
Nov-29-2024,15:55:15,Phi,1590,8,6
Nov-29-2024,15:55:15,Phi,1590,8,7
Nov-29-2024,15:55:26,Phi,1605,0,9
Nov-29-2024,15:55:30,Phi,1605,0,3
Nov-29-2024,15:55:30,Phi,1605,0,8
Nov-29-2024,15:55:30,Phi,1605,0,4
Nov-29-2024,15:55:30,Phi,1605,0,4
Nov-29-2024,15:56:43,Phi,1693,9,0
Nov-29-2024,15:56:47,Phi,1698,4,3
Nov-29-2024,15:58:09,Phi,1800,9,7
Nov-29-2024,16:00:22,Phi,1939,3,9
Nov-29-2024,16:00:23,Phi,1939,3,8
Nov-29-2024,16:00:23,Phi,1939,3,7
Nov-29-2024,16:00:24,Phi,1941,0,8
Nov-29-2024,16:00:42,Phi,1958,9,4
Nov-29-2024,16:01:23,Phi,1996,1,6
Nov-29-2024,16:01:23,Phi,1996,1,6
Nov-29-2024,16:01:51,Phi,2035,5,9
Nov-29-2024,16:01:51,Phi,2035,5,0
Nov-29-2024,16:02:24,Phi,2072,3,0
Nov-29-2024,16:02:41,Phi,2089,0,8
Nov-29-2024,16:02:42,Phi,2089,0,1
Nov-29-2024,16:02:42,Phi,2089,0,4
Nov-29-2024,16:03:00,Phi,2109,3,7
Nov-29-2024,16:03:17,Phi,2129,2,3
Nov-29-2024,16:03:27,Phi,2140,9,8
Nov-29-2024,16:03:43,Phi,2160,8,9
Nov-29-2024,16:03:53,Phi,2173,7,4
Nov-29-2024,16:03:53,Phi,2173,7,5
Nov-29-2024,16:04:23,Phi,2213,4,3
Nov-29-2024,16:04:23,Phi,2213,4,3
Nov-29-2024,16:05:23,Phi,2266,3,9
Nov-29-2024,16:05:24,Phi,2267,7,1
Nov-29-2024,16:05:59,Phi,2280,6,5
Nov-29-2024,16:06:21,Phi,2300,3,4
Nov-29-2024,16:06:21,Phi,2300,3,4
Nov-29-2024,16:06:26,Phi,2306,3,2
Nov-29-2024,16:06:27,Phi,2306,3,8
Nov-29-2024,16:07:08,Phi,2369,4,9
Nov-29-2024,16:07:30,Phi,2392,5,9
Nov-29-2024,16:07:31,Phi,2392,5,8
Nov-29-2024,16:07:31,Phi,2392,5,1
Nov-29-2024,16:07:48,Phi,2405,2,1
Nov-29-2024,16:08:02,Phi,2425,7,8
Nov-29-2024,16:08:02,Phi,2425,7,4
Nov-29-2024,16:08:02,Phi,2425,7,6
Nov-29-2024,16:08:54,Phi,2452,5,8
Nov-29-2024,16:08:55,Phi,2452,5,3
Nov-29-2024,16:08:56,Phi,2452,5,7
Nov-29-2024,16:08:57,Phi,2452,5,9
Nov-29-2024,16:09:23,Phi,2460,5,1
Nov-29-2024,16:09:24,Phi,2460,5,4
Nov-29-2024,16:09:30,Phi,2467,7,0
Nov-29-2024,16:09:30,Phi,2468,8,5
Nov-29-2024,16:10:21,Phi,2491,4,0
Nov-29-2024,16:10:26,Phi,2492,4,8
Nov-29-2024,16:10:26,Phi,2492,4,3
Nov-29-2024,16:10:27,Phi,2492,4,3
Nov-29-2024,16:10:27,Phi,2492,4,8
Nov-29-2024,16:11:10,Phi,2535,0,9
Nov-29-2024,16:11:50,Phi,2579,5,1
Nov-29-2024,16:12:33,Phi,2596,5,8
Nov-29-2024,16:12:33,Phi,2596,5,3
Nov-29-2024,16:12:33,Phi,2596,5,9
Nov-29-2024,16:12:34,Phi,2596,5,9
Nov-29-2024,16:12:34,Phi,2596,5,0
Nov-29-2024,16:13:09,Phi,2624,4,6
Nov-29-2024,16:13:36,Phi,2655,1,3
Nov-29-2024,16:15:37,Phi,2785,3,5
Nov-29-2024,16:15:37,Phi,2785,3,9
Nov-29-2024,16:15:38,Phi,2785,3,9
Nov-29-2024,16:15:39,Phi,2786,2,9
Nov-29-2024,16:18:42,Phi,2973,1,8
Nov-29-2024,16:19:30,Phi,3017,3,4
Nov-29-2024,16:19:30,Phi,3018,4,7
Nov-29-2024,16:20:38,Phi,3084,9,8
Nov-29-2024,16:21:02,Phi,3107,4,3
Nov-29-2024,16:21:04,Phi,3109,8,3
Nov-29-2024,16:21:04,Phi,3109,8,4
Nov-29-2024,16:21:42,Phi,3156,6,0
Nov-29-2024,16:23:53,Phi,3283,5,3
Nov-29-2024,16:23:53,Phi,3283,5,7
Nov-29-2024,16:23:53,Phi,3283,5,1
Nov-29-2024,16:24:40,Phi,3330,6,7
Nov-29-2024,16:25:13,Phi,3373,8,0
Nov-29-2024,16:26:06,Phi,3440,2,5
Nov-29-2024,16:26:22,Phi,3463,3,4
Nov-29-2024,16:27:33,Phi,3565,1,7
Nov-29-2024,16:27:34,Phi,3565,1,6
Nov-29-2024,16:27:34,Phi,3565,1,7
Nov-29-2024,16:27:34,Phi,3565,1,8
Nov-29-2024,16:27:55,Phi,3606,5,6
Nov-29-2024,16:28:09,Phi,3621,5,2
Nov-29-2024,16:29:10,Phi,3703,4,2
Nov-29-2024,16:29:10,Phi,3703,4,6
Nov-29-2024,16:29:10,Phi,3703,4,8
Nov-29-2024,16:29:24,Phi,3724,2,7
Nov-29-2024,16:29:25,Phi,3726,4,3
Nov-29-2024,16:29:49,Phi,3738,3,4
Nov-29-2024,16:30:48,Phi,3813,7,6
Nov-29-2024,16:30:52,Phi,3820,2,0
Nov-29-2024,16:30:53,Phi,3821,0,4
Nov-29-2024,16:31:01,Phi,3834,3,2
Nov-29-2024,16:31:49,Phi,3893,0,9
Nov-29-2024,16:31:49,Phi,3893,0,2
Nov-29-2024,16:32:04,Phi,3907,1,3
Nov-29-2024,16:32:04,Phi,3907,1,6
Nov-29-2024,16:32:04,Phi,3907,1,3
Nov-29-2024,16:32:10,Phi,3907,1,7
Nov-29-2024,16:32:11,Phi,3907,1,6
Nov-29-2024,16:32:11,Phi,3907,1,3
Nov-29-2024,16:33:48,Phi,3988,9,4
Nov-29-2024,16:33:48,Phi,3988,9,6
Nov-29-2024,16:33:48,Phi,3988,9,1
Nov-29-2024,16:34:08,Phi,3997,3,2
Nov-29-2024,16:34:09,Phi,3998,2,3
Nov-29-2024,16:34:27,Phi,4028,8,7
Nov-29-2024,16:35:00,Phi,4068,4,3
Nov-29-2024,16:38:16,Phi,4235,1,9
Nov-29-2024,16:41:38,Phi,4501,0,9
Nov-29-2024,16:41:41,Phi,4506,0,9
Nov-29-2024,16:42:06,Phi,4537,2,5
Nov-29-2024,16:42:06,Phi,4537,2,0
Nov-29-2024,16:43:09,Phi,4540,4,8
Nov-29-2024,16:43:09,Phi,4540,4,8
Nov-29-2024,16:45:11,Phi,4681,3,7
Nov-29-2024,16:46:08,Phi,4717,4,7
Nov-29-2024,16:46:08,Phi,4717,4,9
Nov-29-2024,16:46:34,Phi,4729,5,1
Nov-29-2024,16:46:36,Phi,4730,8,9
Nov-29-2024,16:47:41,Phi,4783,7,1
Nov-29-2024,16:47:41,Phi,4783,7,1
Nov-29-2024,16:48:27,Phi,4840,2,3
Nov-29-2024,16:48:27,Phi,4840,2,4
Nov-29-2024,16:49:20,Phi,4906,4,5
Nov-29-2024,16:50:24,Phi,4966,7,0
Nov-29-2024,16:50:51,Phi,5001,4,3
Nov-30-2024,21:41:24,Phi,502,3,7
Nov-30-2024,21:47:00,Phi,754,4,5
Nov-30-2024,21:47:15,Phi,766,9,0
Nov-30-2024,21:47:15,Phi,766,9,1
Nov-30-2024,21:47:15,Phi,766,9,0
Nov-30-2024,21:50:45,Phi,1009,3,6
Nov-30-2024,21:53:31,Phi,1155,0,5
Nov-30-2024,21:57:17,Phi,1410,7,6
Nov-30-2024,21:57:52,Phi,1414,6,7
Nov-30-2024,21:57:52,Phi,1414,6,4
Nov-30-2024,21:57:52,Phi,1414,6,4
Nov-30-2024,22:01:53,Phi,1601,5,1
Nov-30-2024,22:03:28,Phi,1726,4,5
Nov-30-2024,22:03:29,Phi,1726,4,5
Nov-30-2024,22:04:28,Phi,1771,0,9
Nov-30-2024,22:04:35,Phi,1775,4,3
Nov-30-2024,22:04:43,Phi,1785,5,8
Nov-30-2024,22:07:42,Phi,1881,8,1
Nov-30-2024,22:08:22,Phi,1941,0,8
Nov-30-2024,22:08:47,Phi,1963,8,6
Nov-30-2024,22:08:47,Phi,1963,8,4
Nov-30-2024,22:08:47,Phi,1963,8,4
Nov-30-2024,22:09:34,Phi,1993,6,1
Nov-30-2024,22:09:34,Phi,1993,6,7
Nov-30-2024,22:10:35,Phi,2072,3,0
Nov-30-2024,22:11:20,Phi,2131,3,2
Nov-30-2024,22:11:20,Phi,2131,3,6
Nov-30-2024,22:12:00,Phi,2179,4,6
Nov-30-2024,22:13:09,Phi,2255,1,2
Nov-30-2024,22:13:40,Phi,2284,7,8
Nov-30-2024,22:13:40,Phi,2284,7,6
Nov-30-2024,22:13:46,Phi,2288,6,8
Nov-30-2024,22:13:51,Phi,2295,8,6
Nov-30-2024,22:14:49,Phi,2364,4,7
Nov-30-2024,22:15:30,Phi,2421,2,5
Nov-30-2024,22:15:42,Phi,2440,4,2
Nov-30-2024,22:16:20,Phi,2464,4,3
Nov-30-2024,22:17:05,Phi,2492,4,8
Nov-30-2024,22:17:11,Phi,2492,4,3
Nov-30-2024,22:18:10,Phi,2565,5,0
Nov-30-2024,22:21:31,Phi,2752,4,5
Nov-30-2024,22:21:33,Phi,2754,5,3
Nov-30-2024,22:35:03,Phi,3502,6,7
Nov-30-2024,22:35:11,Phi,3502,6,4
Nov-30-2024,22:35:42,Phi,3523,3,4
Nov-30-2024,22:35:42,Phi,3523,3,4
Nov-30-2024,22:35:42,Phi,3523,3,0
Nov-30-2024,22:35:55,Phi,3545,9,2
Nov-30-2024,22:36:01,Phi,3553,6,1
Nov-30-2024,22:36:02,Phi,3553,6,2
Nov-30-2024,22:36:02,Phi,3553,6,8
Nov-30-2024,22:38:17,Phi,3737,8,0
Nov-30-2024,22:38:17,Phi,3737,8,5
Nov-30-2024,22:39:26,Phi,3838,0,2
Nov-30-2024,22:39:26,Phi,3838,0,7
Nov-30-2024,22:39:39,Phi,3849,5,6
Nov-30-2024,22:40:01,Phi,3868,3,2
Nov-30-2024,22:40:21,Phi,3898,8,9
Nov-30-2024,22:40:22,Phi,3900,1,4
Nov-30-2024,22:40:59,Phi,3901,3,8
Nov-30-2024,22:44:51,Phi,4190,5,1
Nov-30-2024,22:48:05,Phi,4330,0,9
Nov-30-2024,22:48:05,Phi,4331,5,3
Nov-30-2024,22:50:23,Phi,4499,4,0
Nov-30-2024,22:50:24,Phi,4499,4,0
Nov-30-2024,22:51:26,Phi,4574,9,4
Nov-30-2024,22:52:15,Phi,4630,2,0
Nov-30-2024,22:52:17,Phi,4632,2,0
Nov-30-2024,22:52:20,Phi,4635,4,0
Nov-30-2024,22:53:13,Phi,4711,9,4
